UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,COMISARIA,COD_CPNP_LOCAL,LAT,LONG,DEPTO_COMISARIA,PROV_COMISARIA,DIST_COMISARIA,ES_PRINCIPAL,SECTORES
220505,SAN MARTIN,LAMAS,CUÑUMBUQUI,CPNP LAMAS,1311,-6.42224305,-76.51732191,SAN MARTIN,LAMAS,CUÑUMBUQUI,True,5
220507,SAN MARTIN,LAMAS,RUMISAPA,CPNP LAMAS,1311,-6.42224305,-76.51732191,SAN MARTIN,LAMAS,RUMISAPA,True,5
220511,SAN MARTIN,LAMAS,ZAPATERO,CPNP LAMAS,1311,-6.42224305,-76.51732191,SAN MARTIN,LAMAS,ZAPATERO,True,5
250304,UCAYALI,PADRE ABAD,NESHUYA,CPNP NESHUYA,7016,-8.64206622,-74.96161491,UCAYALI,PADRE ABAD,NESHUYA,True,4
010303,AMAZONAS,BONGARA,CHURUJA,CPNP SAN PABLO DE VALERA,1447,-6.04263844,-77.91905038,AMAZONAS,BONGARA,CHURUJA,True,3
010310,AMAZONAS,BONGARA,SHIPASBAMBA,CPNP JAZAN,1462,-5.9432186,-77.97817037,AMAZONAS,BONGARA,SHIPASBAMBA,True,4
020305,ANCASH,ANTONIO RAYMONDI,MIRGAS,CPNP ANTONIO RAYMONDI-LLAMELLIN,4972,-9.10033245,-77.01650839,ANCASH,ANTONIO RAYMONDI,MIRGAS,True,6
020608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,CPNP TARICA,4808,-9.39288698,-77.5739404,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,True,3
021007,ANCASH,HUARI,HUACHIS,CPNP HUAYTUNA,4956,-9.36102264,-77.08301067,ANCASH,HUARI,HUACHIS,True,6
021011,ANCASH,HUARI,PONTO,CPNP HUAYTUNA,4956,-9.36102264,-77.08301067,ANCASH,HUARI,PONTO,True,6
021015,ANCASH,HUARI,SAN PEDRO DE CHANA,CPNP HUAYTUNA,4956,-9.36102264,-77.08301067,ANCASH,HUARI,SAN PEDRO DE CHANA,True,6
021202,ANCASH,HUAYLAS,HUALLANCA,CPNP CAÑON DEL PATO,4860,-8.81843259,-77.86211693,ANCASH,HUAYLAS,HUALLANCA,True,3
021303,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,CPNP YAUYA,4967,-8.98991646,-77.29080174,ANCASH,MARISCAL LUZURIAGA,ELEAZAR GUZMAN BARRON,True,3
030417,APURIMAC,AYMARAES,YANACA,CPNP YANACA,5406,-14.22594494,-73.16020696,APURIMAC,AYMARAES,YANACA,True,3
030603,APURIMAC,CHINCHEROS,COCHARCAS,CPNP COCHARCAS,5502,-13.61176403,-73.74092909,APURIMAC,CHINCHEROS,COCHARCAS,True,2
040516,AREQUIPA,CAYLLOMA,TAPAY,CPNP CABANACONDE,4048,-15.62264488,-71.98046065,AREQUIPA,CAYLLOMA,TAPAY,True,4
050205,AYACUCHO,CANGALLO,PARAS,CPNP PARAS,3380,-13.55284227,-74.6271972,AYACUCHO,CANGALLO,PARAS,True,2
051002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,CPNP CANGALLO,3370,-13.6289683,-74.14362756,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,True,3
051012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,CPNP VILCANCHOS,3391,-13.6104668,-74.5330625,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,True,2
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,CPNP SAN BENITO,5040,-7.42638867,-78.926463,CAJAMARCA,CONTUMAZA,SAN BENITO,True,3
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,CPNP LA PORTADA,5041,-7.607438,-78.95591,CAJAMARCA,CONTUMAZA,SAN BENITO,False,2
060810,CAJAMARCA,JAEN,SAN FELIPE,CPNP SAN FELIPE,1065,-5.77063168,-79.31385478,CAJAMARCA,JAEN,SAN FELIPE,True,4
080304,CUSCO,ANTA,CHINCHAYPUJIO,CPNP CHINCHAYPUCYO,3547,-13.63067856,-72.23568456,CUSCO,ANTA,CHINCHAYPUJIO,True,3
080703,CUSCO,CHUMBIVILCAS,CHAMACA,CPNP LIVITACA,3652,-14.31374745,-71.68900208,CUSCO,CHUMBIVILCAS,CHAMACA,True,2
090204,HUANCAVELICA,ACOBAMBA,CAJA,CPNP CONGALLA,3235,-12.95598365,-74.49253694,HUANCAVELICA,ACOBAMBA,CAJA,True,3
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,CPNP PAUCARA,3270,-12.7245615,-74.6658893,HUANCAVELICA,ACOBAMBA,PAUCARA,True,4
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,CPNP CCOCHACCASA,3237,-12.93216772,-74.76628668,HUANCAVELICA,ANGARAES,CCOCHACCASA,True,2
090410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,CPNP HUACHOS,3252,-13.2206907,-75.53260439,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,True,3
090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,CPNP PAUCARBAMBA,3284,-12.55492265,-74.52969439,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,True,2
090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,CPNP ACOSTAMBO,7542,-12.36232111,-75.0550676,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,True,3
100206,HUANUCO,AMBO,SAN FRANCISCO,CPNP SAN RAFAEL,5945,-10.33849998,-76.18212502,HUANUCO,AMBO,SAN FRANCISCO,True,3
100313,HUANUCO,DOS DE MAYO,PACHAS,CPNP DOS DE MAYO,5934,-9.82810956,-76.80179358,HUANUCO,DOS DE MAYO,PACHAS,True,9
101005,HUANUCO,LAURICOCHA,RONDOS,CPNP RONDOS,5935,-9.98371854,-76.6890175,HUANUCO,LAURICOCHA,RONDOS,True,3
101106,HUANUCO,YAROWILCA,OBAS,CPNP CHAVINILLO,5930,-9.85930849,-76.60865167,HUANUCO,YAROWILCA,OBAS,True,8
120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,CPNP JAUJA,7815,-11.77796693,-75.4970804,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,True,14
130614,LA LIBERTAD,OTUZCO,USQUIL,CPNP USQUIL,1150,-7.81644964,-78.41734861,LA LIBERTAD,OTUZCO,USQUIL,True,3
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,CPNP SANTIAGO DE CHUCO,1290,-8.14538461,-78.1736834,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,True,3
190305,PASCO,OXAPAMPA,POZUZO,CPNP POZUZO,3156,-10.07150064,-75.55005563,PASCO,OXAPAMPA,POZUZO,True,3
200307,PIURA,HUANCABAMBA,SONDOR,CPNP SONDOR,695,-5.31530144,-79.40981625,PIURA,HUANCABAMBA,SONDOR,True,3
210803,PUNO,MELGAR,CUPI,CPNP AYAVIRI,4595,-14.88199116,-70.59201016,PUNO,MELGAR,CUPI,True,6
210102,PUNO,PUNO,ACORA,CPNP ACORA,4518,-15.97640161,-69.7965453,PUNO,PUNO,ACORA,True,3
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,CPNP SAN JUAN DEL ORO,4622,-14.22160951,-69.15457213,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,True,4
150718,REGION LIMA,HUAROCHIRI,SAN DAMIAN,CPNP SAN DAMIAN,2494,-12.0171162,-76.39168042,LIMA,HUAROCHIRI,SAN DAMIAN,True,2
150723,REGION LIMA,HUAROCHIRI,SAN MATEO DE OTAO,CPNP SANTA EULALIA,2498,-11.90102557,-76.66402933,REGION LIMA,HUAROCHIRI,SAN MATEO DE OTAO,True,9
150903,REGION LIMA,OYON,CAUJUL,CPNP CHURIN,2390,-10.81120809,-76.8749929,REGION LIMA,OYON,CAUJUL,True,7
151014,REGION LIMA,YAUYOS,HUANCAYA,CPNP YAUYOS,2432,-12.45941379,-75.91894161,REGION LIMA,YAUYOS,HUANCAYA,True,10
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,CPNP SACANCHE,1377,-7.07004351,-76.71357916,SAN MARTIN,BELLAVISTA,HUALLAGA,True,3
220705,SAN MARTIN,PICOTA,PUCACACA,CPNP PICOTA,1389,-6.91893774,-76.33229063,SAN MARTIN,PICOTA,PUCACACA,True,7
220809,SAN MARTIN,RIOJA,YURACYACU,CPNP YURACYACU,1365,-5.92817219,-77.2272368,SAN MARTIN,RIOJA,YURACYACU,True,2
250305,UCAYALI,PADRE ABAD,A.VON.HUMBOLDT,CPNP ALEXANDER VON HUMBOLDT,7020,-8.82538,-75.051607,UCAYALI,PADRE ABAD,A.VON.HUMBOLDT,True,3
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,CPNP ANTONIO RAYMONDI-LLAMELLIN,4972,-9.10033245,-77.01650839,ANCASH,ANTONIO RAYMONDI,CHACCHO,True,6
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,CPNP ANTONIO RAYMONDI-LLAMELLIN,4972,-9.10033245,-77.01650839,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,True,6
021010,ANCASH,HUARI,PAUCAS,CPNP UCO,4960,-9.18822587,-76.92831802,ANCASH,HUARI,PAUCAS,True,5
021902,ANCASH,SIHUAS,ACOBAMBA,CPNP CHILLIA,1289,-8.12416228,-77.5152969,ANCASH,SIHUAS,ACOBAMBA,True,3
030203,APURIMAC,ANDAHUAYLAS,CHIARA,CPNP SAN ANTONIO DE CACHI,5492,-13.77271562,-73.60266085,APURIMAC,ANDAHUAYLAS,CHIARA,True,3
030218,APURIMAC,ANDAHUAYLAS,TURPO,CPNP HUANCARAY,5490,-13.75698734,-73.52909919,APURIMAC,ANDAHUAYLAS,TURPO,True,3
030409,APURIMAC,AYMARAES,LUCRE,CPNP TINTAY,5457,-13.96041507,-73.18352279,APURIMAC,AYMARAES,LUCRE,True,4
030411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,CPNP TINTAY,5457,-13.96041507,-73.18352279,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,True,4
030503,APURIMAC,COTABAMBAS,COYLLURQUI,CPNP CCOYLLURQUI,5462,-13.83721338,-72.43218474,APURIMAC,COTABAMBAS,COYLLURQUI,True,2
040125,AREQUIPA,AREQUIPA,VITOR,CPNP SAN ISIDRO,4036,-16.58644,-71.92794,AREQUIPA,AREQUIPA,VITOR,False,3
040125,AREQUIPA,AREQUIPA,VITOR,CPNP SOTILLO,4044,-16.46897,-71.924783,AREQUIPA,AREQUIPA,VITOR,True,4
040207,AREQUIPA,CAMANA,QUILCA,CPNP QUILCA,4172,-16.71627376,-72.42617504,AREQUIPA,CAMANA,QUILCA,True,4
040404,AREQUIPA,CASTILLA,CHACHAS,CPNP ANDAGUA,4184,-15.49860811,-72.3564859,AREQUIPA,CASTILLA,CHACHAS,True,3
040606,AREQUIPA,CONDESUYOS,RIO GRANDE,CPNP MINAS OCOÑA,4160,-15.9405076,-73.1313835,AREQUIPA,CONDESUYOS,RIO GRANDE,True,4
050606,AYACUCHO,LUCANAS,CHIPAO,CPNP CHIPAO,3460,-14.36609459,-73.8785362,AYACUCHO,LUCANAS,CHIPAO,True,3
050621,AYACUCHO,LUCANAS,SANTA LUCIA,CPNP HUANCA,3416,-15.11354621,-74.48105765,AYACUCHO,LUCANAS,SANTA LUCIA,True,3
050807,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,CPNP PUYUSCA-INCUYO,3468,-15.24985,-73.569592,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,True,2
050908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,CPNP PAMPACHIRI,5478,-14.18713911,-73.5440726,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,True,4
060312,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,CPNP MIGUEL IGLESIAS,5108,-6.64987998,-78.23170468,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,True,3
060402,CAJAMARCA,CHOTA,ANGUIA,CPNP ANGUIA,5136,-6.34190069,-78.60528817,CAJAMARCA,CHOTA,ANGUIA,True,3
060406,CAJAMARCA,CHOTA,CHOROPAMPA,CPNP PACCHA,5122,-6.49705979,-78.42400849,CAJAMARCA,CHOTA,CHOROPAMPA,True,3
060613,CAJAMARCA,CUTERVO,SANTO TOMAS,CPNP SANTO TOMAS,5147,-6.15140095,-78.68255876,CAJAMARCA,CUTERVO,SANTO TOMAS,True,2
060702,CAJAMARCA,HUALGAYOC,CHUGUR,CPNP CHUGUR,5143,-6.6705152,-78.73839375,CAJAMARCA,HUALGAYOC,CHUGUR,True,4
090506,HUANCAVELICA,CHURCAMPA,LOCROJA,CPNP CHURCAMPA,3277,-12.73973786,-74.38633546,HUANCAVELICA,CHURCAMPA,LOCROJA,True,4
090602,HUANCAVELICA,HUAYTARA,AYAVI,CPNP HUAYTARA,3290,-13.60428736,-75.35371679,HUANCAVELICA,HUAYTARA,AYAVI,True,6
090615,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,CPNP SANTIAGO DE CHOCORVOS,3292,-13.82495174,-75.25846347,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,True,3
100323,HUANUCO,DOS DE MAYO,YANAS,CPNP DOS DE MAYO,5934,-9.82810956,-76.80179358,HUANUCO,DOS DE MAYO,YANAS,True,9
100403,HUANUCO,HUACAYBAMBA,COCHABAMBA,CPNP HUACAYBAMBA,5943,-9.03784724,-76.95345443,HUANUCO,HUACAYBAMBA,COCHABAMBA,True,4
100509,HUANUCO,HUAMALIES,PUÑOS,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,PUÑOS,True,5
101104,HUANUCO,YAROWILCA,APARICIO POMARES,CPNP CHAVINILLO,5930,-9.85930849,-76.60865167,HUANUCO,YAROWILCA,APARICIO POMARES,True,8
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,CPNP AGALLPAMPA,1164,-7.98198121,-78.54630922,LA LIBERTAD,OTUZCO,AGALLPAMPA,True,3
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,CPNP TAYABAMBA PATAZ,1281,-8.296243,-77.305127,LA LIBERTAD,PATAZ,HUAYLILLAS,True,7
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,CPNP SARIN,1269,-7.90950445,-77.91009816,LA LIBERTAD,SANCHEZ CARRION,SARIN,True,3
170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,CPNP IBERIA,3675,-11.40534037,-69.48979731,MADRE DE DIOS,TAHUAMANU,IÑAPARI,True,4
180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,CPNP OMATE-GENERAL SANCHEZ CERRO,4261,-16.67277117,-70.97276077,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,True,3
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,CPNP YALAGUA,4140,-16.28320904,-70.75523614,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,False,2
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,CPNP UBINAS,4270,-16.38671946,-70.85553754,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,True,3
210707,PUNO,LAMPA,PARATIA,CPNP LAMPA,4575,-15.363348,-70.367068,PUNO,LAMPA,PARATIA,True,4
210808,PUNO,MELGAR,SANTA ROSA,CPNP SANTA ROSA,4596,-14.60812185,-70.79123216,PUNO,MELGAR,SANTA ROSA,True,2
150713,REGION LIMA,HUAROCHIRI,MARIATANA,CPNP HUAROCHIRI,2492,-12.13525437,-76.23456224,REGION LIMA,HUAROCHIRI,MARIATANA,True,6
151002,REGION LIMA,YAUYOS,ALIS,CPNP YAUYOS,2432,-12.45941379,-75.91894161,REGION LIMA,YAUYOS,ALIS,True,10
151025,REGION LIMA,YAUYOS,QUINOCAY,CPNP SAN LORENZO DE QUINTI,2481,-12.14491453,-76.21272179,REGION LIMA,YAUYOS,QUINOCAY,True,4
151029,REGION LIMA,YAUYOS,TAURIPAMPA,CPNP SAN PEDRO DE CAPILLUCAS,2464,-12.707477,-75.969145,REGION LIMA,YAUYOS,TAURIPAMPA,True,3
220913,SAN MARTIN,SAN MARTIN,SAUCE,CPNP SAUCE,1332,-6.69127337,-76.21455222,SAN MARTIN,SAN MARTIN,SAUCE,True,3
230204,TACNA,CANDARAVE,CURIBAYA,CPNP CURIBAYA,4352,-17.37979367,-70.3340676,TACNA,CANDARAVE,CURIBAYA,True,2
230303,TACNA,JORGE BASADRE,ITE,CPNP ITE,4366,-17.862348,-70.96392863,TACNA,JORGE BASADRE,ITE,True,4
230405,TACNA,TARATA,SITAJARA,CPNP SITAJARA,4346,-17.3755293,-70.13327539,TACNA,TARATA,SITAJARA,True,2
010308,AMAZONAS,BONGARA,RECTA,CPNP JUMBILLA,1465,-5.90337712,-77.79884048,AMAZONAS,BONGARA,RECTA,True,5
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,CPNP ANTONIO RAYMONDI-LLAMELLIN,4972,-9.10033245,-77.01650839,ANCASH,ANTONIO RAYMONDI,CHINGAS,True,6
020703,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,CPNP YAUYA,4967,-8.98991646,-77.29080174,ANCASH,CARLOS FERMIN FITZCARRALD,YAUYA,True,3
021907,ANCASH,SIHUAS,QUICHES,CPNP TAYABAMBA PATAZ,1281,-8.296243,-77.305127,ANCASH,SIHUAS,QUICHES,True,7
022007,ANCASH,YUNGAY,SHUPLUY,CPNP MANCOS,4864,-9.19001808,-77.71412782,ANCASH,YUNGAY,SHUPLUY,True,3
050202,AYACUCHO,CANGALLO,CHUSCHI,CPNP CHUSCHI,3375,-13.58527019,-74.35212216,AYACUCHO,CANGALLO,CHUSCHI,True,3
050402,AYACUCHO,HUANTA,AYAHUANCO,CPNP SAN PEDRO DE CORIS COBRIZA,3282,-12.59489894,-74.37126774,AYACUCHO,HUANTA,AYAHUANCO,True,3
050612,AYACUCHO,LUCANAS,OCAÑA,CPNP OCAÑA,5373,-14.39856565,-74.82408467,AYACUCHO,LUCANAS,OCAÑA,True,3
051010,AYACUCHO,VICTOR FAJARDO,HUAYA,CPNP VILLA CANARIA,3382,-13.92344511,-73.9051856,AYACUCHO,VICTOR FAJARDO,HUAYA,True,3
060605,CAJAMARCA,CUTERVO,LA RAMADA,CPNP LA RAMADA,5150,-6.25302206,-78.57557831,CAJAMARCA,CUTERVO,LA RAMADA,True,2
080502,CUSCO,CANAS,CHECCA,CPNP EL DESCANSO,3635,-14.53514329,-71.30627832,CUSCO,CANAS,CHECCA,True,3
080705,CUSCO,CHUMBIVILCAS,LIVITACA,CPNP LIVITACA,3652,-14.31374745,-71.68900208,CUSCO,CHUMBIVILCAS,LIVITACA,True,2
090312,HUANCAVELICA,ANGARAES,SECCLLA,CPNP JULCAMARCA,3240,-13.01492922,-74.44475851,HUANCAVELICA,ANGARAES,SECCLLA,True,4
090114,HUANCAVELICA,HUANCAVELICA,PALCA,CPNP HUANDO,3212,-12.56379297,-74.94752734,HUANCAVELICA,HUANCAVELICA,PALCA,True,3
100203,HUANUCO,AMBO,COLPAS,CPNP CAYNA,5942,-10.27181154,-76.38899441,HUANUCO,AMBO,COLPAS,True,2
100311,HUANUCO,DOS DE MAYO,MARIAS,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,DOS DE MAYO,MARIAS,True,5
100702,HUANUCO,MARAÑON,CHOLON,CPNP PARAISO,7005,-8.48667206,-76.38627114,HUANUCO,MARAÑON,CHOLON,False,3
110208,ICA,CHINCHA,SAN JUAN DE YANAC,CPNP TANTARA,3254,-13.07527527,-75.64622848,ICA,CHINCHA,SAN JUAN DE YANAC,True,3
180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,CPNP CARUMAS,4252,-16.80936367,-70.69457958,MOQUEGUA,MARISCAL NIETO,CARUMAS,True,3
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,CPNP GOYLLARISQUIZGA,5638,-10.47345158,-76.40886365,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,True,2
190303,PASCO,OXAPAMPA,HUANCABAMBA,CPNP HUANCABAMBA,3158,-10.42723456,-75.52275699,PASCO,OXAPAMPA,HUANCABAMBA,True,4
200208,PIURA,AYABACA,SAPILLICA,CPNP SAPILLICA,750,-4.77937096,-79.98242159,PIURA,AYABACA,SAPILLICA,True,3
210204,PUNO,AZANGARO,ASILLO,CPNP ASILLO,4604,-14.7862671,-70.35431337,PUNO,AZANGARO,ASILLO,True,2
210210,PUNO,AZANGARO,SAMAN,CPNP TARACO,4550,-15.29796642,-69.97882371,PUNO,AZANGARO,SAMAN,True,3
210806,PUNO,MELGAR,NUÑOA,CPNP NUÑOA,4599,-14.47890504,-70.63711475,PUNO,MELGAR,NUÑOA,True,3
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,CPNP QUIACA,4623,-14.42219389,-69.34501096,PUNO,SAN ANTONIO DE PUTINA,SINA,True,2
150404,REGION LIMA,CANTA,HUAROS,CPNP CANTA,1895,-11.46912573,-76.62422879,REGION LIMA,CANTA,HUAROS,True,5
151018,REGION LIMA,YAUYOS,LARAOS,CPNP YAUYOS,2432,-12.45941379,-75.91894161,REGION LIMA,YAUYOS,LARAOS,True,10
220708,SAN MARTIN,PICOTA,SHAMBOYACU,CPNP PICOTA,1389,-6.91893774,-76.33229063,SAN MARTIN,PICOTA,SHAMBOYACU,True,7
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,CPNP SHAPAJA,1335,-6.57813325,-76.26630041,SAN MARTIN,SAN MARTIN,SHAPAJA,True,2
230407,TACNA,TARATA,TARUCACHI,CPNP ESTIQUE PAMPA,4340,-17.54074408,-70.03033879,TACNA,TARATA,TARUCACHI,True,3
020515,ANCASH,BOLOGNESI,TICLLOS,CPNP BOLOGNESI CHIQUIAN,4815,-10.15478576,-77.15741416,ANCASH,BOLOGNESI,TICLLOS,True,10
030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,CPNP SORAS,3407,-14.11480398,-73.60368317,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,True,4
030305,APURIMAC,ANTABAMBA,OROPESA,CPNP TOTORA-OROPESA,5452,-14.26037045,-72.56335404,APURIMAC,ANTABAMBA,OROPESA,True,2
030410,APURIMAC,AYMARAES,POCOHUANCA,CPNP PACHACONAS,5445,-14.22348574,-73.01631968,APURIMAC,AYMARAES,POCOHUANCA,True,3
050802,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,CPNP COLTA,3474,-15.16288492,-73.29490698,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,True,3
051006,AYACUCHO,VICTOR FAJARDO,CAYARA,CPNP HUANCAPI,3377,-13.75155958,-74.06588018,AYACUCHO,VICTOR FAJARDO,CAYARA,True,7
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,CPNP SANTA CRUZ DE TOLEDO,5046,-7.34430303,-78.83718468,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,True,3
060907,CAJAMARCA,SAN IGNACIO,TABACONAS,CPNP TABACONAS,1061,-5.31631408,-79.28330476,CAJAMARCA,SAN IGNACIO,TABACONAS,True,3
080204,CUSCO,ACOMAYO,MOSOC LLACTA,CPNP MOSOC LLACTA,3628,-14.12044456,-71.47250803,CUSCO,ACOMAYO,MOSOC LLACTA,True,2
090411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,CPNP HUACHOCOLPA,3218,-13.03156297,-74.94707881,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,True,2
090607,HUANCAVELICA,HUAYTARA,PILPICHACA,CPNP PILPICHACA,3261,-13.33095924,-74.97686013,HUANCAVELICA,HUAYTARA,PILPICHACA,True,2
100510,HUANUCO,HUAMALIES,SINGA,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,SINGA,True,5
101108,HUANUCO,YAROWILCA,CHORAS,CPNP CHAVINILLO,5930,-9.85930849,-76.60865167,HUANUCO,YAROWILCA,CHORAS,True,8
101107,HUANUCO,YAROWILCA,PAMPAMARCA,CPNP DOS DE MAYO,5934,-9.82810956,-76.80179358,HUANUCO,YAROWILCA,PAMPAMARCA,True,9
120411,JUNIN,JAUJA,JANJAILLO,CPNP ACOLLA,3043,-11.73505831,-75.54305016,JUNIN,JAUJA,JANJAILLO,True,5
160704,LORETO,DATEM DEL MARAÑON,MORONA,CPNP CONDORCANQUI,1529,-4.5922403,-77.86418229,LORETO,DATEM DEL MARAÑON,MORONA,True,3
180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,CPNP SAN CRISTOBAL-CALACOA,4254,-16.73911854,-70.6833888,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,True,3
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,CPNP AZANGARO,4600,-14.90959689,-70.19648358,PUNO,AZANGARO,SAN JUAN DE SALINAS,True,4
210607,PUNO,HUANCANE,TARACO,CPNP TARACO,4550,-15.29796642,-69.97882371,PUNO,HUANCANE,TARACO,True,3
210804,PUNO,MELGAR,LLALLI,CPNP AYAVIRI,4595,-14.88199116,-70.59201016,PUNO,MELGAR,LLALLI,True,6
210809,PUNO,MELGAR,UMACHIRI,CPNP AYAVIRI,4595,-14.88199116,-70.59201016,PUNO,MELGAR,UMACHIRI,True,6
210107,PUNO,PUNO,COATA,CPNP HUATA,4505,-15.61430701,-69.97176489,PUNO,PUNO,COATA,True,2
210108,PUNO,PUNO,HUATA,CPNP HUATA,4505,-15.61430701,-69.97176489,PUNO,PUNO,HUATA,True,2
210112,PUNO,PUNO,PLATERIA,CPNP PLATERIA,4517,-15.9466942,-69.83231493,PUNO,PUNO,PLATERIA,True,4
211306,PUNO,YUNGUYO,TINICACHI,CPNP UNICACHI,4668,-16.22439493,-68.98099527,PUNO,YUNGUYO,TINICACHI,True,5
220304,SAN MARTIN,EL DORADO,SANTA ROSA,CPNP SAN PABLO,1395,-6.81261968,-76.57677851,SAN MARTIN,EL DORADO,SANTA ROSA,True,3
220704,SAN MARTIN,PICOTA,PILLUANA,CPNP SAUCE,1332,-6.69127337,-76.21455222,SAN MARTIN,PICOTA,PILLUANA,True,3
010511,AMAZONAS,LUYA,MARIA,CPNP TINGO,1443,-6.37988672,-77.90588086,AMAZONAS,LUYA,MARIA,True,5
010517,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,CPNP DURAZNOPAMPA,1428,-6.5934858,-77.80998696,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,True,3
020605,ANCASH,CARHUAZ,ATAQUERO,CPNP CARHUAZ,4870,-9.28248511,-77.64606581,ANCASH,CARHUAZ,ATAQUERO,True,7
020904,ANCASH,CORONGO,CUSCA,CPNP CORONGO,4880,-8.57050324,-77.89820492,ANCASH,CORONGO,CUSCA,True,6
020906,ANCASH,CORONGO,YANAC,CPNP LA PAMPA,4882,-8.66255567,-77.90120042,ANCASH,CORONGO,YANAC,True,3
050703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,CPNP PACAPAUSA,3467,-14.94992118,-73.36799487,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,True,4
050911,AYACUCHO,SUCRE,SORAS,CPNP SORAS,3407,-14.11480398,-73.60368317,AYACUCHO,SUCRE,SORAS,True,4
051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,CPNP VILCASHUAMAN,3395,-13.65262181,-73.95384017,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,True,6
